Time,Live_Node_Percentage,Total_Energy,Packets_Received,Active_Nodes
611,100.0,7010.433895223766,0,20
612,100.0,7006.290461513163,0,20
613,100.0,7002.0490648549985,0,20
614,100.0,6997.930997007824,0,20
615,100.0,6993.733248240285,0,20
616,100.0,6989.447524128444,0,20
617,100.0,6985.214473506122,0,20
618,100.0,6980.907014280116,0,20
619,100.0,6976.660127376343,0,20
620,100.0,6972.480262891132,0,20
621,100.0,6968.3442099375,0,20
622,100.0,6964.149322967522,0,20
623,100.0,6959.908346423875,0,20
624,100.0,6955.7315403091225,0,20
625,100.0,6951.486236540627,0,20
626,100.0,6947.234947200239,0,20
627,100.0,6943.031806548057,0,20
628,100.0,6938.877243973163,0,20
629,100.0,6934.752149387048,0,20
630,100.0,6930.551858371963,0,20
631,100.0,6926.250734073722,0,50
632,100.0,6920.335601693227,0,50
633,100.0,6914.338478750185,0,50
634,100.0,6908.370299791831,0,50
635,100.0,6902.199990487113,0,50
636,100.0,6896.133406090672,0,50
637,100.0,6890.150234380401,0,50
638,100.0,6884.161591119133,0,50
639,100.0,6878.107627920582,0,50
640,100.0,6872.094124356059,0,50
641,100.0,6866.046981775272,0,20
642,100.0,6861.789664272582,0,20
643,100.0,6857.548403135549,0,20
644,100.0,6853.308894609925,0,20
645,100.0,6849.0115425330705,0,20
646,100.0,6844.832708077084,0,20
647,100.0,6840.625416382491,0,20
648,100.0,6836.4688973891625,0,20
649,100.0,6832.248448982046,0,20
650,100.0,6828.059120242425,0,20
651,100.0,6823.793132777155,0,20
652,100.0,6819.561911348069,0,20
653,100.0,6815.417424418634,0,20
654,100.0,6811.1814989898485,0,20
655,100.0,6806.9473988489735,0,20
656,100.0,6802.781673877038,0,20
657,100.0,6798.651675877445,0,20
658,100.0,6794.528254124999,0,20
659,100.0,6790.330558208819,0,20
660,100.0,6786.082324021942,0,20
661,100.0,6781.88783363543,0,50
662,100.0,6775.765685709168,0,50
663,100.0,6769.806963109233,0,50
664,100.0,6763.764368488702,0,50
665,100.0,6757.778476757381,0,50
666,100.0,6751.863943651419,0,50
667,100.0,6745.867539954047,0,50
668,100.0,6739.881999976782,0,50
669,100.0,6733.822187626065,0,50
670,100.0,6727.90806702009,0,50
671,100.0,6721.878544703782,0,20
672,100.0,6717.65167092714,0,20
673,100.0,6713.381914164104,0,20
674,100.0,6709.18910098683,0,20
675,100.0,6704.9824530530805,0,20
676,100.0,6700.8116386459515,0,20
677,100.0,6696.505898266193,0,20
678,100.0,6692.298465691098,0,20
679,100.0,6688.107646479455,0,20
680,100.0,6683.890434560779,0,20
681,100.0,6679.622545070306,0,20
682,100.0,6675.407346755033,0,20
683,100.0,6671.130513504481,0,20
684,100.0,6666.862712258462,0,20
685,100.0,6662.5826702857585,0,20
686,100.0,6658.437892908479,0,20
687,100.0,6654.0613322337695,0,20
688,100.0,6649.930389495238,0,20
689,100.0,6645.85524409395,0,20
690,100.0,6641.6605809617195,0,20
691,100.0,6637.543269175965,0,50
692,100.0,6631.432635153575,0,50
693,100.0,6625.4409593688415,0,50
694,100.0,6619.436820562925,0,50
695,100.0,6613.260919026398,0,50
696,100.0,6607.262385538767,0,50
697,100.0,6601.268701797941,0,50
698,100.0,6595.469183258832,0,50
699,100.0,6589.49935370551,0,50
700,100.0,6583.537630204165,0,50
701,100.0,6577.535445763795,0,20
702,100.0,6573.28987126954,0,20
703,100.0,6569.182847274816,0,20
704,100.0,6564.967358086619,0,20
705,100.0,6560.739983509368,0,20
706,100.0,6556.392042955183,0,20
707,100.0,6552.165047668509,0,20
708,100.0,6547.965598348305,0,20
709,100.0,6543.731900564757,0,20
710,100.0,6539.564275851311,0,20
711,100.0,6535.371083192499,0,20
712,100.0,6531.151346476401,0,20
713,100.0,6526.914792659434,0,20
714,100.0,6522.673647031087,0,20
715,100.0,6518.431599299328,0,20
716,100.0,6514.182760407806,0,20
717,100.0,6510.020688865779,0,20
718,100.0,6505.8169578553225,0,20
719,100.0,6501.582798018567,0,20
720,100.0,6497.280127401198,0,20
721,100.0,6493.03655957644,0,50
722,100.0,6486.958653079922,0,50
723,100.0,6480.920693124196,0,50
724,100.0,6474.909477704897,0,50
725,100.0,6468.952468988555,0,50
726,100.0,6462.971360878434,0,50
727,100.0,6456.856050943758,0,50
728,100.0,6450.801491864704,0,50
729,100.0,6444.678479486241,0,50
730,100.0,6438.627900963613,0,50
731,100.0,6432.686505995367,0,20
732,100.0,6428.421878629876,0,20
733,100.0,6424.239466398162,0,20
734,100.0,6420.0798697292685,0,20
735,100.0,6415.975240070458,0,20
736,100.0,6411.834473999886,0,20
737,100.0,6407.629663315908,0,20
738,100.0,6403.365024696909,0,20
739,100.0,6399.128438074554,0,20
740,100.0,6394.8880223974975,0,20
741,100.0,6390.671230170398,0,20
742,100.0,6386.418946463623,0,20
743,100.0,6382.258484019009,0,20
744,100.0,6378.090483123943,0,20
745,100.0,6374.018147802688,0,20
746,100.0,6369.775517690039,0,20
747,100.0,6365.545030474618,0,20
748,100.0,6361.305270832396,0,20
749,100.0,6357.152693593834,0,20
750,100.0,6352.918175249753,0,20
751,100.0,6347.912935127497,0,50
752,100.0,6341.919045147211,0,50
753,100.0,6335.953787174856,0,50
754,100.0,6329.987494690581,0,50
755,100.0,6323.885579719114,0,50
756,100.0,6317.737866293342,0,50
757,100.0,6311.843047039195,0,50
758,100.0,6305.972009354159,0,50
759,100.0,6299.978249990489,0,50
760,100.0,6293.978894292232,0,36
761,100.0,6288.724488310604,0,20
762,100.0,6284.563561856106,0,20
763,100.0,6280.344550061698,0,20
764,100.0,6276.117218186604,0,20
765,100.0,6271.91518545983,0,20
766,100.0,6267.708149100327,0,20
767,100.0,6263.413878518776,0,20
768,100.0,6259.170492032514,0,20
769,100.0,6254.993793834833,0,20
770,100.0,6250.822187127173,0,20
