Time,Live_Node_Percentage,Total_Energy,Packets_Received,Active_Nodes
1580,90.0,716.8904556551196,0,9
1581,90.0,715.1052735562477,0,9
1582,90.0,713.2713650611863,0,9
1583,90.0,711.4175528287,0,9
1584,90.0,709.6754156814159,0,9
1585,90.0,707.8414711718901,0,9
1586,90.0,706.0161314772698,0,9
1587,90.0,704.2301519298957,0,9
1588,90.0,702.4255125853452,0,9
1589,90.0,700.6674778047865,0,9
1590,90.0,698.9125583835537,0,9
1591,90.0,697.0930599919215,0,27
1592,90.0,694.4363719900458,0,27
1593,90.0,691.8016034254667,0,27
1594,90.0,689.082515998387,0,27
1595,90.0,686.3661778282368,0,27
1596,90.0,683.7528233308518,0,27
1597,90.0,681.0543868730314,0,27
1598,90.0,678.3299560726667,0,27
1599,90.0,675.5743939914372,0,27
1600,90.0,672.8656422199521,0,27
1601,90.0,670.1426197650612,0,18
1602,90.0,667.9280782442269,0,18
1603,90.0,665.726424406663,0,18
1604,90.0,663.4322188988485,0,18
1605,90.0,661.242608527238,0,18
1606,90.0,659.0478201630906,0,18
1607,90.0,656.8944545332822,0,18
1608,90.0,654.613057622025,0,18
1609,90.0,652.35787688234,0,18
1610,90.0,650.1300395964937,0,9
1611,90.0,648.2999112999194,0,9
1612,90.0,646.4831169004641,0,9
1613,90.0,644.6494264070685,0,9
1614,90.0,642.9063162131148,0,9
1615,90.0,641.1211776889177,0,9
1616,90.0,639.2872581527961,0,9
1617,90.0,637.5339782113048,0,9
1618,90.0,635.7407158218583,0,9
1619,90.0,633.8553402037275,0,9
1620,90.0,632.0611810891179,0,9
1621,90.0,630.237564692013,0,27
1622,90.0,627.5427063011476,0,27
1623,90.0,624.8247147277567,0,27
1624,90.0,622.1873531591369,0,27
1625,90.0,619.4434118313318,0,27
1626,90.0,616.7622196985939,0,27
1627,90.0,614.0489251780175,0,27
1628,90.0,611.4041484681912,0,27
1629,90.0,608.6897254200052,0,27
1630,90.0,606.0277585202857,0,27
1631,90.0,603.2585060864025,0,9
1632,90.0,601.4440780234828,0,9
1633,90.0,599.6343497433372,0,9
1634,90.0,597.8139686920103,0,9
1635,90.0,596.0084023315887,0,9
1636,90.0,594.2807590855182,0,9
1637,90.0,592.5381617346973,0,9
1638,90.0,590.7512728388349,0,9
1639,90.0,588.9145978506339,0,9
1640,90.0,587.0840215643344,0,9
1641,90.0,585.2546967130595,0,9
1642,90.0,583.4604559872603,0,9
1643,90.0,581.7110846769415,0,9
1644,90.0,579.9401679925016,0,9
1645,90.0,578.1377950897614,0,9
1646,90.0,576.2951066433392,0,9
1647,90.0,574.4988175011093,0,9
1648,90.0,572.6395237914851,0,9
1649,90.0,570.8436711089862,0,9
1650,90.0,569.0260568261542,0,9
1651,90.0,567.2516651068179,0,27
1652,90.0,564.4853476748434,0,27
1653,90.0,561.8334551985205,0,27
1654,90.0,559.1297990906993,0,27
1655,90.0,556.3796057426306,0,27
1656,90.0,553.7501784841755,0,27
1657,90.0,551.0953690302563,0,27
1658,90.0,548.4163051372034,0,27
