Time,Live_Node_Percentage,Total_Energy,Packets_Received,Active_Nodes
128,100.0,28314.691846188944,0,100
129,100.0,28299.52522408523,0,100
130,100.0,28284.495067751235,0,100
131,100.0,28269.558904175337,0,40
132,100.0,28258.727003030977,0,40
133,100.0,28247.78014482215,0,40
134,100.0,28236.9876754316,0,40
135,100.0,28226.373292911816,0,40
136,100.0,28215.545020775477,0,40
137,100.0,28204.732893860695,0,40
138,100.0,28193.96637202232,0,40
139,100.0,28183.147955039807,0,40
140,100.0,28172.336493413393,0,40
141,100.0,28161.43277810978,0,40
142,100.0,28150.754310490927,0,40
143,100.0,28140.016944449482,0,40
144,100.0,28129.128787522008,0,40
145,100.0,28118.504618994637,0,40
146,100.0,28107.807520001425,0,40
147,100.0,28096.952528932055,0,40
148,100.0,28086.208094631435,0,40
149,100.0,28075.22295875191,0,40
150,100.0,28064.503679818976,0,40
151,100.0,28053.880546926997,0,100
152,100.0,28039.00833062493,0,100
153,100.0,28024.15418050163,0,100
154,100.0,28009.078918892752,0,100
155,100.0,27994.20321128455,0,100
156,100.0,27979.26041776203,0,100
157,100.0,27964.354892408326,0,100
158,100.0,27949.416495960828,0,100
159,100.0,27934.537564330214,0,100
160,100.0,27919.668561476636,0,100
161,100.0,27904.52868664867,0,40
162,100.0,27893.759946453378,0,40
163,100.0,27883.050338476685,0,40
164,100.0,27872.31200074234,0,40
165,100.0,27861.436632373396,0,40
166,100.0,27850.68967783538,0,40
167,100.0,27839.812235244644,0,40
168,100.0,27828.783725026165,0,40
169,100.0,27818.096844762436,0,40
170,100.0,27807.42308080828,0,40
171,100.0,27796.791089510767,0,40
172,100.0,27786.175869062667,0,40
173,100.0,27775.27242386687,0,40
174,100.0,27764.657291689764,0,40
175,100.0,27754.04944941113,0,40
176,100.0,27743.213167162165,0,40
177,100.0,27732.416496215897,0,40
178,100.0,27721.560178270327,0,40
179,100.0,27710.709426976875,0,40
180,100.0,27700.017317838498,0,40
181,100.0,27689.030796171126,0,100
182,100.0,27673.82237501352,0,100
183,100.0,27658.654986909594,0,100
184,100.0,27643.788162796332,0,100
185,100.0,27628.812900253502,0,100
186,100.0,27613.86407439663,0,100
187,100.0,27598.93616146917,0,100
188,100.0,27583.96160450244,0,100
189,100.0,27568.93364481688,0,100
190,100.0,27553.926193889536,0,100
191,100.0,27539.149284574625,0,40
192,100.0,27528.187900038734,0,40
193,100.0,27517.507932171262,0,40
194,100.0,27506.777450880658,0,40
195,100.0,27495.919131821665,0,40
196,100.0,27485.005101430383,0,40
197,100.0,27474.14533384312,0,40
198,100.0,27463.331494934588,0,40
199,100.0,27452.59357660479,0,40
200,100.0,27441.71187904428,0,40
201,100.0,27430.85517468902,0,40
202,100.0,27420.061197330557,0,40
203,100.0,27409.177307904545,0,40
204,100.0,27398.339134381116,0,40
205,100.0,27387.453231854885,0,40
206,100.0,27376.588549899032,0,40
207,100.0,27365.77375700796,0,40
208,100.0,27354.884403937645,0,40
209,100.0,27344.203338377356,0,40
210,100.0,27333.3856372807,0,40
211,100.0,27322.631456357918,0,100
212,100.0,27307.381093994565,0,100
213,100.0,27292.414888159376,0,100
214,100.0,27277.462178634185,0,100
215,100.0,27262.44887242814,0,100
216,100.0,27247.567854425255,0,100
217,100.0,27232.593981972484,0,100
218,100.0,27217.985320093234,0,100
219,100.0,27202.862234260552,0,100
220,100.0,27187.782619901358,0,100
221,100.0,27172.85142729846,0,40
222,100.0,27162.13626588698,0,40
223,100.0,27151.390328450798,0,40
224,100.0,27140.558594173173,0,40
225,100.0,27129.739217483733,0,40
226,100.0,27118.978794533374,0,40
227,100.0,27108.185809874463,0,40
228,100.0,27097.36854602799,0,40
229,100.0,27086.60623147317,0,40
230,100.0,27075.798016239423,0,40
231,100.0,27065.101567272424,0,40
232,100.0,27054.06866383623,0,40
233,100.0,27043.378463156892,0,40
234,100.0,27032.492714967975,0,40
235,100.0,27021.50002277412,0,40
236,100.0,27010.780326779543,0,40
237,100.0,26999.919052043144,0,40
238,100.0,26989.00608349519,0,40
239,100.0,26978.280770282476,0,40
240,100.0,26967.528584550266,0,40
241,100.0,26956.86449951466,0,100
242,100.0,26941.897840980087,0,100
243,100.0,26926.855203406183,0,100
244,100.0,26911.937374344798,0,100
245,100.0,26896.649909602278,0,100
246,100.0,26881.518861971465,0,100
247,100.0,26866.537640871884,0,100
248,100.0,26851.567789856028,0,100
249,100.0,26836.670160776986,0,100
250,100.0,26821.692964081525,0,100
251,100.0,26806.648130913083,0,40
252,100.0,26795.88998827842,0,40
253,100.0,26785.136543073015,0,40
254,100.0,26774.380044053905,0,40
255,100.0,26763.593210601226,0,40
256,100.0,26752.820374472438,0,40
257,100.0,26742.08151471647,0,40
258,100.0,26731.4277644081,0,40
259,100.0,26720.681297360952,0,40
260,100.0,26710.02875368055,0,40
261,100.0,26699.38036489408,0,40
262,100.0,26688.56118508741,0,40
263,100.0,26677.576264303352,0,40
264,100.0,26666.812000268666,0,40
265,100.0,26656.043693456348,0,40
266,100.0,26645.32164357005,0,40
267,100.0,26634.706003067415,0,40
268,100.0,26623.69483838885,0,40
269,100.0,26612.978941806025,0,40
270,100.0,26602.17955402827,0,40
271,100.0,26591.3045335419,0,100
272,100.0,26576.420362831406,0,100
273,100.0,26561.370242239253,0,100
274,100.0,26546.129047403123,0,100
275,100.0,26531.098421445793,0,100
276,100.0,26515.963303956494,0,100
277,100.0,26500.75129296693,0,100
278,100.0,26485.460576646354,0,100
279,100.0,26470.148283582945,0,100
280,100.0,26455.199732658068,0,100
281,100.0,26440.20253211711,0,40
282,100.0,26429.47256208197,0,40
283,100.0,26418.568353545255,0,40
284,100.0,26407.75411977845,0,40
285,100.0,26396.98091830647,0,40
286,100.0,26386.08962709916,0,40
287,100.0,26375.251664973344,0,40
288,100.0,26364.37946336913,0,40
289,100.0,26353.6634974458,0,40
290,100.0,26342.97541044914,0,40
291,100.0,26332.077906272603,0,40
292,100.0,26321.25799374222,0,40
293,100.0,26310.305019824773,0,40
294,100.0,26299.397207585713,0,40
295,100.0,26288.572344256234,0,40
296,100.0,26277.96510880468,0,40
297,100.0,26267.207381173554,0,40
298,100.0,26256.27804942642,0,40
299,100.0,26245.43496134513,0,40
300,100.0,26234.651557816163,0,40
301,100.0,26222.141317890484,0,100
302,100.0,26207.14443994752,0,100
303,100.0,26192.1458720005,0,100
304,100.0,26177.098185554845,0,100
305,100.0,26162.21568405643,0,100
306,100.0,26147.05149893892,0,100
307,100.0,26131.961692449786,0,100
308,100.0,26116.69129099882,0,100
309,100.0,26101.483266619787,0,100
310,100.0,26086.631281444552,0,74
311,100.0,26073.351335940668,0,40
312,100.0,26062.578116134537,0,40
313,100.0,26051.77047524969,0,40
314,100.0,26040.957967755476,0,40
315,100.0,26030.206179149867,0,40
316,100.0,26019.568773456387,0,40
317,100.0,26008.545694019045,0,40
318,100.0,25997.71583122535,0,40
319,100.0,25986.772197666556,0,40
320,100.0,25975.86509923257,0,40
321,100.0,25965.10283536183,0,40
322,100.0,25954.04804076,0,40
323,100.0,25943.33511017017,0,40
324,100.0,25932.58506116103,0,40
325,100.0,25921.787837038602,0,40
326,100.0,25910.99474914053,0,40
327,100.0,25900.12624170774,0,40
328,100.0,25889.256072526503,0,40
329,100.0,25878.391096865696,0,40
330,100.0,25867.408122700905,0,40
331,100.0,25856.71630463931,0,100
332,100.0,25841.70113936896,0,100
333,100.0,25826.838034226945,0,100
334,100.0,25811.807417998527,0,100
335,100.0,25796.892986521398,0,100
336,100.0,25782.211068399363,0,100
337,100.0,25767.022256170112,0,100
338,100.0,25751.747165858276,0,100
339,100.0,25736.899059798223,0,100
340,100.0,25721.922622751652,0,100
341,100.0,25706.895359789552,0,40
342,100.0,25696.143451339794,0,40
343,100.0,25685.124666146752,0,40
344,100.0,25674.41659694294,0,40
345,100.0,25663.64157305501,0,40
346,100.0,25652.97332477555,0,40
347,100.0,25642.14412991067,0,40
348,100.0,25631.22243780442,0,40
349,100.0,25620.38915426369,0,40
350,100.0,25609.447154982543,0,40
351,100.0,25598.549509610726,0,40
352,100.0,25587.636129533894,0,40
353,100.0,25576.971199815525,0,40
354,100.0,25566.09054676192,0,40
355,100.0,25555.184880052864,0,40
356,100.0,25544.46621212777,0,40
357,100.0,25533.8461512107,0,40
358,100.0,25523.12209713568,0,40
359,100.0,25512.389118732477,0,40
360,100.0,25501.584315572858,0,40
361,100.0,25490.81588775651,0,100
362,100.0,25472.938768161035,0,100
363,100.0,25453.066009039932,0,100
364,100.0,25433.381273213923,0,100
365,100.0,25415.31110929268,0,100
366,100.0,25398.81834688546,0,100
367,100.0,25379.052343904932,0,100
368,100.0,25359.321971833087,0,100
369,100.0,25341.007281434526,0,100
370,100.0,25322.84936875175,0,100
371,100.0,25302.88290677677,0,43
372,100.0,25288.82692277939,0,43
373,100.0,25276.273375181438,0,43
374,100.0,25260.542706173368,0,43
375,100.0,25246.22357550781,0,43
376,100.0,25230.200044971043,0,43
377,100.0,25215.917698258916,0,43
378,100.0,25203.216501775496,0,43
379,100.0,25189.07986504087,0,43
380,100.0,25175.087115491006,0,43
381,100.0,25160.677556988558,0,43
382,100.0,25148.03575965316,0,43
383,100.0,25134.133697307603,0,43
384,100.0,25123.054620947532,0,43
385,100.0,25110.455218870487,0,43
386,100.0,25096.15315774034,0,43
387,100.0,25083.589299948777,0,43
388,100.0,25071.065302842977,0,43
389,100.0,25056.75814179646,0,43
390,100.0,25044.093261499143,0,43
391,100.0,25031.28925837067,0,100
392,100.0,25012.932561633417,0,100
393,100.0,24994.660986510662,0,99
394,100.0,24976.842855443203,0,99
395,100.0,24958.451476917064,0,99
396,100.0,24942.029102063294,0,99
397,100.0,24923.886856105328,0,99
398,100.0,24907.248954403352,0,99
399,100.0,24890.546011254824,0,99
400,100.0,24874.018726275062,0,99
401,100.0,24859.08078439326,0,42
402,100.0,24848.167417382123,0,42
403,100.0,24835.55863726659,0,42
404,100.0,24823.23612353421,0,42
405,100.0,24809.218967456516,0,42
406,100.0,24798.278860074264,0,42
407,100.0,24785.906830953485,0,42
408,100.0,24773.304108164433,0,42
409,100.0,24762.412377930366,0,42
410,100.0,24751.415235707394,0,42
411,100.0,24738.892665945477,0,42
412,100.0,24726.29198213657,0,42
413,100.0,24713.726514867103,0,42
414,100.0,24702.88654281592,0,42
415,100.0,24692.013182449795,0,41
416,100.0,24681.16490686821,0,41
417,100.0,24670.316748981728,0,41
418,100.0,24659.490654195226,0,41
419,100.0,24648.690905565854,0,41
420,100.0,24637.775209700772,0,41
421,100.0,24626.809607840885,0,100
422,100.0,24610.10831721176,0,100
423,100.0,24595.151947020455,0,100
424,100.0,24580.07555892748,0,100
425,100.0,24565.04931143557,0,100
426,100.0,24549.966344818007,0,100
427,100.0,24535.03441265608,0,100
428,100.0,24519.857973891507,0,100
429,100.0,24504.81153460043,0,100
430,100.0,24489.584027199955,0,100
431,100.0,24474.489842848434,0,41
432,100.0,24463.631457603893,0,40
433,100.0,24452.90478948553,0,40
434,100.0,24442.10406313931,0,40
435,100.0,24431.2476265245,0,40
436,100.0,24420.22184351791,0,40
437,100.0,24409.249710928536,0,40
438,100.0,24398.446396094714,0,40
439,100.0,24387.702067396818,0,40
440,100.0,24376.964749276172,0,40
441,100.0,24366.199756104383,0,40
442,100.0,24355.41472654706,0,40
443,100.0,24344.636149066402,0,40
444,100.0,24334.00340759119,0,40
445,100.0,24322.99745408485,0,40
446,100.0,24312.1518602899,0,40
447,100.0,24301.54799652407,0,40
448,100.0,24290.61756003537,0,40
449,100.0,24279.72818784227,0,40
450,100.0,24268.925320245387,0,40
451,100.0,24258.058137145854,0,100
452,100.0,24241.316275246085,0,100
453,100.0,24223.34401293562,0,100
454,100.0,24205.17543414719,0,100
455,100.0,24185.434688820565,0,100
456,100.0,24167.321236858625,0,100
457,100.0,24147.751214796706,0,100
458,100.0,24129.606301648324,0,100
459,100.0,24111.357002894492,0,100
460,100.0,24091.469018071228,0,100
461,100.0,24073.371926242617,0,43
462,100.0,24057.634601933667,0,43
463,100.0,24041.953296052652,0,43
464,100.0,24026.269466836984,0,43
465,100.0,24010.323983428047,0,43
466,100.0,23994.59202457155,0,43
467,100.0,23978.93510741912,0,43
468,100.0,23963.195253923812,0,43
469,100.0,23947.302586105703,0,43
470,100.0,23931.598412520183,0,43
471,100.0,23916.030810612483,0,43
472,100.0,23900.345422663926,0,43
473,100.0,23884.36656366904,0,43
474,100.0,23868.557472712648,0,43
475,100.0,23852.72264756675,0,43
476,100.0,23837.256313628055,0,43
477,100.0,23821.26600883596,0,43
478,100.0,23805.33127236105,0,43
479,100.0,23789.790019583557,0,43
480,100.0,23773.879415792686,0,43
481,100.0,23757.842728809206,0,100
482,100.0,23736.554516231685,0,100
483,100.0,23713.76505474047,0,100
484,100.0,23688.95127848576,0,100
485,100.0,23664.499360532314,0,100
486,100.0,23641.337544607213,0,100
487,100.0,23616.711796568787,0,100
488,100.0,23593.547666646784,0,100
489,100.0,23568.842129076114,0,100
490,100.0,23544.085233465677,0,100
491,100.0,23521.058887695013,0,46
492,100.0,23501.584835996367,0,46
493,100.0,23482.503198487568,0,46
494,100.0,23461.796302479164,0,46
495,100.0,23441.14643225527,0,46
496,100.0,23420.441426875925,0,46
497,100.0,23399.916341115815,0,46
498,100.0,23379.095413949897,0,46
499,100.0,23359.9971105925,0,46
500,100.0,23338.89252999392,0,46
501,100.0,23319.464708447904,0,46
502,100.0,23298.546170557533,0,46
503,100.0,23277.787218455473,0,46
504,100.0,23257.30942174903,0,46
505,100.0,23238.300752117953,0,46
506,100.0,23219.204854377575,0,46
507,100.0,23199.87200702673,0,46
508,100.0,23180.594804719804,0,46
509,100.0,23162.84875221924,0,46
510,100.0,23144.85163549309,0,46
511,100.0,23125.825511923627,0,100
512,100.0,23098.115792054174,0,100
513,100.0,23072.33048346462,0,100
514,100.0,23046.05517070483,0,100
515,100.0,23019.781726122925,0,100
516,100.0,22993.703541983235,0,100
517,100.0,22969.232842980957,0,100
518,100.0,22944.607986640418,0,100
519,100.0,22919.806738301704,0,100
520,100.0,22895.57877876234,0,100
521,100.0,22870.947481891977,0,48
522,100.0,22850.005510832918,0,47
523,100.0,22828.89113677404,0,47
524,100.0,22807.955648115156,0,47
525,100.0,22786.73961337951,0,47
526,100.0,22765.81707662773,0,46
527,100.0,22745.380065209272,0,46
528,100.0,22724.371547964154,0,46
529,100.0,22703.11274018407,0,46
530,100.0,22682.467481032603,0,46
531,100.0,22661.71846388387,0,46
532,100.0,22640.55600580757,0,46
533,100.0,22621.459187178803,0,46
534,100.0,22602.12804919221,0,46
535,100.0,22581.418315364503,0,46
536,100.0,22560.877200890565,0,46
537,100.0,22540.144386344156,0,46
538,100.0,22518.90991363183,0,46
539,100.0,22499.77556676272,0,46
540,100.0,22479.04520609492,0,46
541,100.0,22457.900022065463,0,100
542,100.0,22434.72920909402,0,100
543,100.0,22410.31323347398,0,100
544,100.0,22387.426910555776,0,100
545,100.0,22364.090125938084,0,100
546,100.0,22341.227879112208,0,100
547,100.0,22316.378650294195,0,100
548,100.0,22293.474643383954,0,100
549,100.0,22270.249162381075,0,100
550,100.0,22247.13884281981,0,100
551,100.0,22224.33058228643,0,46
552,100.0,22205.09556125879,0,46
553,100.0,22185.58612828487,0,46
554,100.0,22166.207657200626,0,46
555,100.0,22146.87756848606,0,46
556,100.0,22127.403265200865,0,46
557,100.0,22108.313110109768,0,45
558,100.0,22088.928926685938,0,45
559,100.0,22069.79534451489,0,45
560,100.0,22050.49882908377,0,45
561,100.0,22031.4061363886,0,45
562,100.0,22012.59827083752,0,45
563,100.0,21993.54801169402,0,45
564,100.0,21974.550062083876,0,45
565,100.0,21955.550278105806,0,45
566,100.0,21936.567663507525,0,45
567,100.0,21917.39188271132,0,45
568,100.0,21898.182677030993,0,45
569,100.0,21878.878344397937,0,45
570,100.0,21859.529949347623,0,45
571,100.0,21840.463995112576,0,100
572,100.0,21816.121243954123,0,100
573,100.0,21793.176738678776,0,100
574,100.0,21770.062973620614,0,100
575,100.0,21747.02665657896,0,100
576,100.0,21724.2211927449,0,100
577,100.0,21703.248712501256,0,100
578,100.0,21677.226651815385,0,100
579,100.0,21652.70075911345,0,100
580,100.0,21628.006259004775,0,100
581,100.0,21603.751191721,0,47
582,100.0,21584.15535486052,0,47
583,100.0,21563.65202602312,0,47
584,100.0,21541.092002553072,0,47
585,100.0,21521.977417142956,0,47
586,100.0,21501.338525053732,0,47
587,100.0,21479.06984413459,0,47
588,100.0,21459.780382850087,0,47
589,100.0,21437.239792814384,0,47
590,100.0,21416.40971132041,0,47
591,100.0,21393.918554190914,0,47
592,100.0,21374.494097324678,0,47
593,100.0,21352.169522116048,0,47
594,100.0,21331.381140509875,0,47
595,100.0,21310.917292632,0,47
596,100.0,21288.65416717081,0,47
597,100.0,21267.688075234866,0,47
598,100.0,21244.99679181662,0,47
599,100.0,21223.867137964757,0,47
600,100.0,21202.949632759333,0,47
601,100.0,21180.492165345495,0,100
602,100.0,21153.899461950932,0,100
603,100.0,21127.698013252866,0,100
604,100.0,21099.527510173888,0,100
605,100.0,21072.91757094481,0,100
606,100.0,21045.134459651636,0,100
607,100.0,21019.082277372552,0,100
608,100.0,20992.94691561717,0,100
609,100.0,20966.54960601846,0,100
610,100.0,20940.858384638217,0,74
611,100.0,20916.450954480886,0,49
612,100.0,20893.833862017844,0,49
613,100.0,20870.957048472563,0,49
614,100.0,20848.24218319238,0,49
615,100.0,20825.509311156096,0,49
616,100.0,20802.607981526202,0,48
617,100.0,20779.562928517607,0,48
618,100.0,20756.834484505318,0,47
619,100.0,20734.5675948381,0,47
620,100.0,20711.923795744828,0,47
621,100.0,20689.472102101754,0,47
622,100.0,20666.748052491697,0,47
623,100.0,20643.973310741647,0,47
624,100.0,20621.510899779973,0,47
625,100.0,20599.08896802007,0,47
626,100.0,20576.636989088518,0,47
627,100.0,20554.268863532176,0,47
628,100.0,20531.97047945474,0,47
629,100.0,20509.899021296915,0,47
630,100.0,20487.30177975653,0,47
631,100.0,20464.379910047614,0,100
632,100.0,20436.50159808828,0,100
633,100.0,20410.36743294256,0,100
634,100.0,20380.252869838932,0,100
635,100.0,20348.333425427554,0,100
636,100.0,20314.974750312835,0,100
637,100.0,20281.88853326837,0,100
638,100.0,20248.653643193113,0,100
639,100.0,20215.188686552538,0,100
640,100.0,20181.107642523177,0,100
641,100.0,20147.737703260125,0,49
642,100.0,20117.678078952853,0,49
643,100.0,20087.640649564404,0,49
644,100.0,20057.92504541306,0,49
645,100.0,20027.74824099606,0,49
646,100.0,19997.870001188654,0,49
647,100.0,19967.885298937043,0,49
648,100.0,19938.216895969897,0,49
649,100.0,19908.20297060596,0,49
650,100.0,19878.43355839906,0,49
651,100.0,19848.607249080163,0,49
652,100.0,19818.51394386207,0,49
653,100.0,19788.456514692723,0,49
654,100.0,19758.267609515122,0,49
655,100.0,19728.12157633971,0,49
656,100.0,19697.931638314785,0,49
657,100.0,19667.726624218496,0,49
658,100.0,19638.105133130608,0,49
659,100.0,19609.871222701502,0,49
660,100.0,19582.149260383707,0,49
661,100.0,19552.18562366166,0,100
662,100.0,19520.723057074334,0,100
663,100.0,19487.21714035753,0,100
664,100.0,19453.96697781216,0,100
665,100.0,19420.185647384038,0,100
666,100.0,19386.582605718493,0,100
667,100.0,19353.35126118463,0,100
668,100.0,19319.944470775466,0,100
669,100.0,19286.853998161994,0,100
670,100.0,19255.102778833963,0,100
671,100.0,19222.003765158715,0,50
672,100.0,19191.561647678438,0,50
673,100.0,19161.572101205293,0,50
674,100.0,19133.3813044289,0,50
675,100.0,19103.41092343199,0,50
676,100.0,19073.542029056942,0,50
677,100.0,19043.95209372395,0,49
678,100.0,19015.835470250582,0,49
679,100.0,18989.009540039802,0,49
680,100.0,18962.37688807739,0,49
681,100.0,18937.61443294931,0,49
682,100.0,18914.67343599765,0,49
683,100.0,18887.90130092677,0,49
684,100.0,18862.892022710294,0,49
685,100.0,18837.950672261388,0,49
686,100.0,18812.661203573385,0,49
687,100.0,18789.24144915311,0,49
688,100.0,18765.974131764473,0,49
689,100.0,18739.87012170989,0,49
690,100.0,18715.158466185323,0,49
691,100.0,18691.97921130456,0,100
692,100.0,18664.910292688048,0,100
693,100.0,18636.462860692613,0,100
694,100.0,18611.18715076483,0,100
695,100.0,18582.653001171846,0,100
696,100.0,18557.311706024397,0,100
697,100.0,18532.099572523013,0,100
698,100.0,18505.154045171595,0,100
699,100.0,18479.33422882393,0,99
700,100.0,18452.503570975536,0,99
701,100.0,18425.145353614338,0,49
702,100.0,18404.96719624169,0,48
703,100.0,18383.196393153303,0,48
704,100.0,18357.972575631135,0,48
705,100.0,18334.5347611289,0,47
706,100.0,18311.170578742876,0,47
707,100.0,18289.23433851,0,47
708,100.0,18265.987327935964,0,47
709,100.0,18244.307362171785,0,47
710,100.0,18221.111968391662,0,47
711,100.0,18199.367200391476,0,47
712,100.0,18177.96949823423,0,47
713,100.0,18154.565018940106,0,47
714,100.0,18134.221364492976,0,47
715,100.0,18112.487364599554,0,47
716,100.0,18091.72829149483,0,47
717,100.0,18070.98268653852,0,47
718,100.0,18049.40627420996,0,46
719,100.0,18027.704293719526,0,46
720,100.0,18004.104529847176,0,46
721,100.0,17984.85523079807,0,100
722,100.0,17952.31141126373,0,100
723,100.0,17920.757822316402,0,100
724,100.0,17886.941048522778,0,100
725,100.0,17855.351905391748,0,100
726,100.0,17823.70215482741,0,100
727,100.0,17788.452877750373,0,100
728,99.0,17759.22348357042,0,99
729,98.0,17729.66817964071,0,98
730,98.0,17700.201010910394,0,98
731,98.0,17670.181726658862,0,52
732,98.0,17643.408561514985,0,52
733,98.0,17616.469142446127,0,52
734,98.0,17589.26040167672,0,51
735,98.0,17560.03218851936,0,51
736,98.0,17533.211902969553,0,51
737,98.0,17506.009127933332,0,51
738,98.0,17482.516542669062,0,51
739,98.0,17455.819329475624,0,51
740,98.0,17426.82378130137,0,51
741,98.0,17397.65360489245,0,51
742,98.0,17370.318350739784,0,51
743,98.0,17341.39133694115,0,51
744,98.0,17314.828405828604,0,51
745,98.0,17285.85344153369,0,51
746,98.0,17256.99971177049,0,51
747,98.0,17228.12714474398,0,51
748,98.0,17202.74238351433,0,51
749,98.0,17179.421728737005,0,51
750,98.0,17155.09418426943,0,51
751,98.0,17131.185914900336,0,98
752,98.0,17100.624945737578,0,98
753,98.0,17071.80202882673,0,98
754,98.0,17041.286013647696,0,98
755,98.0,17008.684122692404,0,98
756,98.0,16976.709573376804,0,98
757,98.0,16945.986517701214,0,98
758,98.0,16911.8255536434,0,98
759,98.0,16879.924925366064,0,97
760,98.0,16848.915367991744,0,97
761,98.0,16818.348164658306,0,52
762,98.0,16793.065103287372,0,52
763,98.0,16765.208348926466,0,52
764,98.0,16737.61966740528,0,52
765,98.0,16708.425997898557,0,52
766,98.0,16680.703286445267,0,52
767,98.0,16654.46732621188,0,52
768,98.0,16626.894172855835,0,51
769,97.0,16606.483513712512,0,50
770,97.0,16584.676832226734,0,50
771,97.0,16561.50416336808,0,50
772,97.0,16541.525008006207,0,50
